ID Empleado,Edad,Género,Antigüedad en la Empresa,Rol de Trabajo,Ingreso Mensual,Balance Trabajo-Vida,Satisfacción del Trabajo,Desempeño,Número de Promociones,Horas Extras,Distancia a Casa,Nivel de Educación,Estado Civil,Número de Dependientes,Nivel de Trabajo,Tamaño de Empresa,Meses desde el último evento,Trabajo Remoto,Oportunidades de Liderazgo,Oportunidades de Innovación,Reputación de la Empresa,Reconocimiento a Empleado,Deserción
18356,28,0,9,1,5217,2,2,2,2,0,70,2,2,0,1,2,68,1,0,0,1,0,1
47189,30,0,8,4,9820,1,1,1,0,0,59,0,1,0,1,1,64,0,0,0,1,0,1
2759,24,1,8,1,6427,3,0,3,0,0,10,3,2,1,0,1,85,0,0,0,1,2,0
39487,25,1,4,4,8322,1,2,3,3,1,38,2,2,4,0,0,74,0,1,0,1,3,1
56688,26,0,3,0,4249,2,2,3,0,0,26,2,2,3,0,0,47,1,0,0,1,1,1
21617,42,0,16,3,6061,0,2,2,1,0,5,0,1,0,0,0,65,0,1,0,1,0,0
39832,51,0,27,1,4506,2,2,2,1,1,45,2,0,1,0,2,62,0,0,0,1,0,0
1742,29,1,12,1,3900,1,2,2,1,0,12,0,2,2,2,0,87,0,0,0,0,1,1
50440,21,0,3,4,8722,3,2,2,0,1,61,1,2,1,0,2,12,0,0,0,2,1,1
59180,56,0,14,0,5686,2,2,2,2,0,56,0,1,0,2,0,78,0,0,1,0,1,0
46946,31,0,6,1,3797,1,0,2,2,0,44,1,2,0,1,0,68,1,0,0,1,0,1
44216,45,0,14,4,7612,1,2,2,0,0,58,1,2,0,1,0,67,0,0,0,1,0,1
8218,26,0,2,1,4432,2,3,3,1,0,88,2,2,0,0,2,65,0,0,0,3,1,1
58615,32,0,13,4,6960,2,0,3,0,1,43,2,2,1,0,1,68,0,0,1,3,1,0
69176,55,0,39,2,8040,3,2,2,2,1,94,2,1,1,1,2,114,0,0,0,0,0,0
4208,50,1,24,4,8475,0,2,2,2,0,30,3,0,3,0,0,80,0,0,0,2,2,1
42559,19,1,3,2,11944,1,2,3,1,0,83,0,2,5,2,0,70,1,0,0,2,0,0
9283,56,1,4,4,10616,1,3,2,0,1,4,0,2,0,1,0,17,0,0,1,2,2,1
22828,55,0,16,0,5572,2,2,2,0,0,52,3,2,1,1,0,80,0,0,0,1,0,0
4912,57,1,17,3,8591,1,0,1,1,0,78,4,2,6,0,0,50,0,0,0,1,3,0
57755,27,1,8,2,10670,1,3,2,0,1,94,3,1,3,1,1,11,0,0,0,1,1,1
69926,25,0,8,2,7054,1,1,2,0,0,15,1,0,0,0,1,80,1,0,0,1,0,0
56729,38,1,3,0,6553,2,2,2,1,1,94,2,1,4,0,2,18,0,0,0,0,3,0
58212,31,1,11,4,8320,2,2,1,0,1,8,4,1,6,1,0,61,1,0,0,1,3,0
24523,51,0,22,3,8125,0,2,2,1,0,27,1,1,1,0,1,66,1,0,0,3,2,1
69159,40,0,21,4,7479,2,2,2,0,0,70,4,1,0,0,2,81,0,1,0,1,0,0
8785,56,0,4,1,3401,1,1,2,0,1,97,3,2,3,0,2,6,0,0,0,1,1,1
64781,40,0,1,4,6798,1,3,2,2,0,20,2,0,0,0,2,70,0,0,0,2,1,1
16308,42,0,16,3,10186,2,2,2,1,1,35,1,1,4,0,1,88,0,0,0,1,0,0
42744,44,0,1,4,8521,2,3,2,0,0,95,1,1,1,1,0,43,1,0,1,3,1,0
51144,45,0,11,4,9157,1,2,2,0,0,26,3,1,0,0,2,74,0,0,1,1,0,0
52015,50,1,23,1,4806,2,0,3,0,0,7,0,1,0,1,0,25,0,0,0,1,1,1
71157,48,1,24,3,7447,3,1,2,0,0,98,2,1,4,0,2,89,0,0,0,1,0,0
67517,52,1,14,4,9327,3,3,3,1,1,25,1,0,0,1,2,32,0,0,0,0,1,1
5331,19,1,1,4,8632,3,3,2,0,0,67,2,1,0,0,0,17,0,0,1,1,0,0
26539,49,0,2,0,5850,2,2,3,0,0,57,3,2,1,1,0,45,0,0,0,3,0,1
25975,40,0,6,4,8060,1,1,3,1,0,44,1,2,0,0,0,53,0,0,0,1,1,0
1680,55,0,5,2,11674,0,2,0,0,1,2,1,1,3,0,2,56,0,0,0,2,1,1
21570,41,0,5,2,6507,2,2,3,0,0,24,2,1,2,0,1,79,1,0,0,3,0,0
23057,33,1,11,3,7710,3,1,2,1,1,99,2,0,0,2,0,39,0,0,1,0,2,0
15293,34,0,16,2,10100,0,2,2,0,0,93,4,2,2,1,0,54,0,0,0,1,2,1
41481,36,0,12,4,9258,1,3,1,0,0,68,2,2,1,1,1,63,0,0,0,3,1,1
39731,43,1,12,2,8074,2,2,2,2,0,2,0,2,0,2,1,62,0,0,0,0,0,0
10709,45,0,7,1,4430,3,3,1,0,0,63,1,1,0,0,2,11,0,0,0,1,2,0
64492,36,1,8,3,11475,0,3,2,1,0,62,3,1,4,0,2,55,0,0,0,1,1,1
3086,55,0,18,1,4838,3,3,2,1,0,67,1,0,4,1,1,19,0,0,0,0,2,0
46615,27,1,11,2,10330,2,2,2,1,0,12,2,1,1,0,0,62,0,0,0,1,0,0
22612,45,1,21,2,7841,3,2,2,1,0,88,1,1,4,0,0,76,0,0,0,2,2,1
45111,52,1,34,2,6670,1,3,2,0,0,91,1,1,3,0,0,58,0,0,0,1,0,1
69193,40,1,7,2,5853,1,3,2,0,0,8,1,2,1,1,1,85,0,0,0,0,2,1
46131,46,1,29,0,5852,1,1,2,0,0,27,3,2,1,0,2,76,0,0,1,0,1,0
15082,39,0,7,3,6991,3,0,2,1,1,65,2,1,1,1,1,84,0,0,0,1,1,0
13381,46,1,27,4,6497,1,2,0,0,0,45,1,1,0,0,1,102,0,0,0,2,0,0
1062,42,0,15,0,5958,1,3,2,1,0,78,2,2,0,1,2,21,0,0,0,1,0,1
39167,51,1,11,2,8832,2,1,2,1,0,70,1,1,3,2,2,20,0,0,0,1,0,0
8672,26,0,3,2,7529,2,2,2,0,0,20,3,2,4,1,1,28,0,0,0,0,0,1
4776,32,0,14,0,5978,2,2,1,0,1,3,2,0,0,0,1,80,0,0,0,1,2,1
14724,54,1,9,0,5053,1,3,1,2,1,11,0,1,3,0,0,84,1,0,0,1,2,0
38992,51,0,3,0,5417,1,3,3,0,0,79,1,2,0,0,0,51,1,1,0,1,2,1
12049,36,0,16,3,7608,1,1,3,3,1,2,3,2,0,1,1,49,0,0,0,1,2,0
65061,44,0,14,2,7526,0,3,2,0,0,83,4,0,2,1,0,82,0,0,0,1,3,1
777,51,1,11,2,10620,3,1,0,0,0,4,1,1,0,1,1,82,0,1,0,0,2,0
57511,48,1,20,1,4615,3,2,1,0,0,37,3,1,3,0,2,57,1,0,0,0,0,0
23852,48,0,11,0,5808,1,1,2,2,0,12,3,1,4,1,1,73,0,0,0,0,0,0
71276,45,1,18,0,6168,2,3,3,0,0,3,0,2,2,0,2,95,0,0,1,2,2,1
69226,34,1,17,2,10095,1,3,2,1,0,59,1,2,0,2,0,55,0,0,0,1,0,1
6384,21,0,4,1,5197,3,1,2,0,0,40,1,2,1,1,0,64,0,0,0,3,2,1
55541,55,1,35,0,6314,3,2,2,1,0,54,2,0,2,2,0,65,0,0,0,1,2,0
8107,45,1,10,1,5005,2,1,2,2,1,3,1,1,4,2,0,18,0,0,0,1,0,0
36281,28,0,6,1,4110,1,2,3,2,0,48,3,2,0,1,0,55,0,0,0,1,2,1
34265,27,0,9,1,5605,1,3,0,2,0,68,2,2,3,0,0,77,1,0,0,3,1,1
35545,55,1,29,1,4453,2,2,2,1,0,77,0,1,0,2,0,82,1,0,0,1,0,0
32869,56,1,5,1,5614,2,1,2,1,0,76,1,1,1,1,2,71,1,0,0,1,2,0
49258,56,0,35,2,6082,1,2,2,0,1,95,3,2,1,0,0,114,0,0,0,0,3,1
20822,36,1,15,4,8131,2,3,2,1,0,33,2,1,4,0,0,41,0,0,0,1,2,0
30913,33,0,3,2,8701,2,2,2,2,1,27,0,0,1,0,0,30,0,0,0,0,1,0
46548,49,1,32,0,5125,2,2,2,1,0,29,3,1,0,1,0,107,1,0,0,1,0,0
49694,39,0,2,4,7704,3,2,2,3,0,20,1,1,0,1,0,33,0,0,0,3,0,0
14085,34,0,8,2,9332,2,0,2,2,0,38,4,2,4,1,0,77,0,0,1,1,0,1
54458,35,0,9,2,7486,0,2,2,2,0,1,0,1,2,2,0,33,0,1,0,1,0,0
47515,23,0,2,4,8743,1,1,2,1,0,93,0,1,1,0,0,4,0,0,0,1,1,0
70360,41,1,16,3,5921,1,2,0,2,1,44,1,0,3,0,2,40,0,0,1,1,0,1
30828,53,0,33,3,6780,3,2,2,1,1,86,3,1,4,1,1,79,0,0,0,3,0,0
38054,23,1,5,2,8735,2,2,2,1,1,9,0,1,3,1,0,52,0,0,0,1,2,1
3378,37,0,11,4,9501,2,2,2,0,0,39,0,2,2,1,1,54,0,0,0,0,0,1
20402,30,1,5,3,6842,1,1,3,0,1,45,0,1,5,0,1,82,0,0,0,1,1,0
63059,30,1,14,1,4965,2,0,2,1,1,74,2,1,3,1,1,37,0,0,0,1,2,1
25764,40,1,20,1,4174,2,1,2,1,0,58,0,2,0,0,0,96,0,0,0,1,0,0
26653,33,1,1,2,10838,1,2,2,0,0,88,2,2,0,0,1,47,0,0,1,0,0,1
31825,51,1,16,3,9951,2,2,2,0,1,17,4,1,1,1,0,53,1,0,0,0,0,0
70295,32,1,12,0,5247,2,3,0,2,0,82,2,2,0,2,0,47,1,0,0,1,0,0
37964,18,1,2,2,9773,3,2,2,0,0,33,1,1,2,1,0,62,0,0,0,2,0,0
70872,30,0,8,3,4600,2,3,2,0,1,66,0,2,0,0,1,22,1,0,0,1,2,0
47513,48,0,2,0,5963,3,2,3,2,1,76,0,1,6,2,0,15,0,0,0,3,1,0
53729,51,0,6,2,7948,1,2,2,2,1,74,3,1,1,1,2,71,0,0,0,1,1,1
68125,40,1,11,3,8489,2,3,2,0,0,60,3,1,1,2,0,64,0,0,0,3,2,0
25156,39,0,16,3,7908,3,3,2,0,1,76,2,1,3,1,1,48,0,0,0,0,0,1
1979,36,0,3,2,7379,0,2,3,0,0,76,1,0,3,1,1,29,0,0,0,1,1,1
9852,59,1,32,1,3675,0,3,2,0,0,21,3,2,3,1,1,78,0,0,1,0,0,1
74185,36,1,12,2,8656,1,0,3,0,1,73,2,2,1,0,1,71,1,0,0,1,0,1
58652,39,0,14,2,10965,1,2,3,2,1,12,0,1,3,1,0,35,1,0,0,1,3,0
71196,59,0,15,4,7740,2,0,2,0,0,77,1,2,4,1,0,37,1,0,0,1,2,0
24035,51,0,12,4,8017,2,2,2,4,0,20,3,1,3,0,0,75,1,0,0,0,0,0
38962,54,1,1,4,8445,1,3,2,0,0,47,1,0,0,2,1,20,0,0,0,1,2,0
68088,40,1,7,4,8541,1,2,1,3,0,79,2,1,1,0,0,19,0,0,0,1,2,0
31167,25,1,4,0,6444,1,3,1,0,0,18,2,2,3,2,1,29,0,1,0,1,1,1
68729,49,0,24,3,9156,2,2,3,0,0,88,3,1,0,1,0,73,0,0,0,3,2,0
59068,22,0,1,2,9744,0,2,2,2,1,60,3,1,0,1,2,2,0,0,0,0,0,1
48853,48,0,13,1,4867,2,2,3,0,1,8,2,2,1,1,0,37,0,0,0,1,1,1
66752,37,1,12,4,7825,0,3,2,0,1,70,2,1,2,2,2,31,0,0,1,1,0,1
11046,53,0,12,4,9361,1,0,2,0,0,1,4,1,3,0,0,36,0,0,0,0,1,0
63599,47,0,12,2,8489,1,0,2,0,0,82,1,1,0,0,0,87,1,0,0,1,0,0
9559,42,0,26,2,8113,2,1,2,0,0,14,0,1,3,1,1,92,1,0,0,1,2,0
36337,51,0,19,1,4764,3,3,1,1,0,36,2,1,5,0,1,97,1,0,0,1,0,0
36421,42,0,21,4,7583,2,3,2,1,0,72,0,1,1,2,0,51,0,0,1,1,2,0
39933,51,0,25,1,4922,3,1,2,0,1,44,2,0,3,1,0,41,0,0,0,0,1,0
9549,50,0,11,0,6652,2,3,2,2,1,83,1,1,1,0,1,12,0,0,1,3,0,0
40153,47,0,15,0,6360,3,2,2,2,1,44,2,1,1,0,1,22,0,0,0,3,0,0
39548,43,0,6,0,7001,2,2,2,1,0,66,2,1,1,0,0,14,0,0,0,3,2,0
32797,33,0,4,2,7177,1,0,2,0,1,95,2,0,0,0,0,44,0,0,1,1,1,0
10575,21,1,4,0,7267,0,2,1,1,0,30,4,1,4,1,2,71,1,0,0,1,1,0
33941,26,0,8,3,7107,3,3,1,0,0,64,2,2,1,1,2,85,0,0,0,1,1,1
16681,27,1,8,1,4200,1,2,1,2,1,63,1,0,4,2,1,64,0,0,0,3,2,0
66825,50,1,21,4,7583,2,2,2,0,0,69,2,0,4,1,2,79,1,0,0,1,1,0
25811,44,0,1,3,10703,1,1,2,0,0,80,3,2,0,1,0,68,0,0,1,3,1,1
30682,43,0,7,2,8644,3,2,2,0,1,86,1,2,1,1,0,18,0,0,0,3,1,1
41271,45,1,7,4,7043,0,1,2,1,0,34,3,0,2,1,2,81,0,0,0,3,1,1
10190,34,1,16,0,5572,1,0,3,0,0,39,3,0,1,0,0,65,0,0,0,3,1,1
8520,55,1,38,2,10574,3,3,2,0,0,56,2,1,2,0,0,111,0,0,0,2,3,1
12543,44,1,24,4,6525,2,1,2,0,0,48,0,0,4,0,0,95,1,0,0,2,1,0
73652,30,1,3,2,7006,1,1,2,0,1,40,2,1,3,0,2,68,0,0,0,0,1,0
66832,51,1,34,3,9746,0,1,2,0,0,52,3,2,0,0,0,100,0,0,0,1,2,1
47024,50,1,1,1,5233,2,2,3,1,0,85,4,1,0,1,1,77,0,0,0,1,0,0
67148,41,1,2,4,10001,2,3,3,1,1,36,3,1,3,2,2,17,1,0,0,3,1,0
17535,57,1,32,1,3889,3,3,0,0,1,70,0,2,1,1,0,58,0,0,0,1,0,1
66761,29,1,2,3,8510,1,0,1,0,1,32,3,1,0,2,0,30,0,0,0,1,0,1
33390,50,0,3,2,8742,1,0,2,3,0,63,2,1,0,0,1,22,0,0,0,1,2,0
37329,38,1,6,1,3861,2,3,2,3,0,55,4,1,3,1,0,20,0,0,0,1,0,0
46383,23,0,5,3,9129,2,2,2,1,0,30,0,1,3,1,2,16,0,0,0,1,0,0
4033,42,0,1,1,4305,1,2,2,1,1,55,2,1,2,0,2,16,0,0,0,1,1,0
60738,58,1,27,1,5803,3,3,3,0,0,8,1,2,0,0,2,84,0,0,1,0,3,1
13890,48,1,24,0,5992,1,2,2,0,1,43,2,0,4,0,1,47,0,0,0,1,3,1
20731,40,0,19,2,9045,1,2,1,0,0,57,1,2,4,0,0,96,0,0,0,0,1,1
70456,31,1,2,4,8736,2,2,3,0,1,34,0,1,1,1,0,65,1,0,0,3,0,0
32073,33,1,5,2,9471,3,2,2,2,0,3,4,2,0,1,0,55,0,0,0,0,0,0
9937,38,0,11,4,8456,2,2,3,1,1,6,2,2,0,1,0,53,0,0,0,3,1,0
46332,39,0,14,0,5640,3,1,3,0,0,97,2,1,1,0,0,58,0,0,0,0,0,1
52211,48,1,27,2,10694,2,0,2,0,1,47,1,0,1,0,0,82,0,0,1,1,2,1
58777,35,1,2,4,8055,0,2,3,0,0,78,2,0,0,1,2,27,0,0,0,0,0,1
42417,45,1,11,4,6453,2,2,1,0,1,32,2,2,0,0,0,41,1,0,1,1,0,0
18401,25,0,2,1,3162,2,2,2,1,0,73,1,2,1,0,0,5,0,0,0,1,2,0
68336,57,0,28,0,5998,0,2,2,2,0,20,2,0,4,0,2,91,0,0,0,3,0,0
25462,56,1,39,0,5869,0,3,2,3,0,45,2,1,0,1,1,77,0,0,0,1,2,0
48259,58,0,25,1,5431,1,2,2,2,0,41,2,1,3,1,2,85,0,0,0,1,2,1
17961,18,0,2,3,12696,1,0,2,2,0,99,2,1,0,0,0,46,0,0,0,1,1,1
47620,39,0,18,4,8057,1,0,2,1,1,29,2,2,1,0,1,80,0,1,0,1,2,1
58030,35,0,5,4,8543,2,2,1,0,1,29,1,0,1,2,1,50,0,0,0,2,1,0
63637,50,1,13,1,4097,2,2,3,1,1,80,4,2,5,1,0,87,0,0,0,1,2,1
6020,49,0,8,2,9277,3,2,3,2,0,41,3,1,3,0,0,34,1,0,1,1,3,0
8141,55,0,39,1,3759,1,2,2,0,1,1,0,2,1,2,0,52,1,0,0,3,0,0
17021,56,0,22,3,7430,2,2,2,0,0,20,0,2,1,1,2,39,0,0,0,0,0,0
23048,43,0,26,2,9931,1,2,1,0,1,69,1,2,0,2,1,51,0,0,0,3,0,0
33881,44,0,23,0,6288,1,2,0,0,0,69,1,2,3,1,1,96,0,0,0,3,3,1
59038,57,0,7,1,4664,2,1,2,1,0,63,1,1,3,2,0,73,0,0,0,3,1,0
5875,33,0,12,2,8228,1,2,2,0,0,97,3,1,1,0,1,90,0,0,0,1,1,0
67227,31,1,14,2,11742,1,3,0,2,1,61,4,0,0,1,0,86,0,0,0,0,1,1
30066,47,0,10,1,4699,3,2,2,3,0,26,3,2,5,1,0,57,0,0,0,1,0,0
43645,30,0,6,4,7221,1,2,3,0,1,43,1,1,0,1,0,33,0,1,0,3,2,1
19691,36,0,19,1,4353,2,1,0,1,1,94,1,1,1,2,1,66,0,0,0,1,0,0
7830,52,0,25,2,8384,3,2,2,0,0,77,4,1,1,0,0,26,0,0,0,0,0,0
65211,30,1,3,4,6728,2,3,2,0,0,72,0,0,0,0,0,77,0,0,0,1,1,0
36654,32,0,6,1,4037,2,2,3,0,0,40,3,1,1,1,1,50,0,0,0,3,0,1
36592,53,1,31,4,6977,2,1,2,0,0,75,1,1,4,0,0,37,1,0,0,1,0,0
53510,58,1,9,2,10588,1,2,2,1,0,51,3,1,0,0,1,49,0,0,0,2,2,1
42495,45,0,15,2,7954,2,1,3,2,0,79,2,1,1,0,0,17,0,0,0,1,0,0
8074,47,1,17,2,7129,3,0,0,2,1,81,3,1,2,1,0,95,1,0,0,3,1,1
6667,19,0,2,0,5362,1,1,2,2,0,32,3,1,0,1,0,73,1,0,1,3,0,0
40793,27,1,9,4,8588,0,1,2,0,0,44,0,1,0,2,0,63,1,0,0,1,2,0
42630,33,1,14,1,4770,2,2,2,0,1,25,1,1,1,1,0,26,0,0,0,1,1,0
67764,54,1,25,2,10406,2,2,2,3,0,50,4,0,3,0,0,55,0,0,0,1,0,0
20466,53,0,11,4,8095,2,2,2,0,1,83,2,1,0,0,0,36,0,0,0,1,0,0
58668,36,1,3,2,8558,1,2,2,1,1,90,2,2,0,2,1,60,0,0,1,3,0,1
36596,55,1,4,3,9679,1,2,2,0,1,12,1,1,3,1,0,79,0,0,1,0,1,0
46958,24,1,4,2,8905,1,3,2,1,1,37,2,2,4,2,0,70,0,0,0,1,1,1
10064,48,0,5,1,5627,2,2,2,0,0,25,1,2,4,2,0,42,0,0,0,0,0,0
64199,48,0,27,2,7615,3,1,2,1,0,71,1,1,0,1,1,46,0,0,0,1,1,0
19909,25,1,2,0,6376,2,2,3,0,1,71,4,0,1,0,1,34,0,0,0,1,0,0
67313,50,1,17,1,5879,2,2,2,0,0,2,0,1,2,0,0,68,0,0,0,1,1,0
18121,52,1,14,4,7081,1,3,2,0,0,56,2,0,0,1,1,69,0,0,0,1,1,1
45635,45,0,21,2,6983,3,1,1,0,1,42,4,1,1,0,1,98,0,0,0,1,1,0
65290,42,0,11,0,6590,2,3,2,1,1,94,3,0,2,0,2,49,0,0,0,1,0,0
23716,48,1,23,2,9166,2,1,0,3,0,43,1,1,0,0,0,82,0,0,0,1,0,0
60286,38,0,9,0,5566,2,2,2,2,0,5,2,2,3,2,2,58,0,0,0,3,1,1
56396,51,0,30,2,9523,3,3,2,2,0,54,2,1,4,0,0,39,0,0,0,3,0,0
44381,21,0,4,0,6782,2,2,1,0,0,74,0,1,0,1,0,61,1,0,0,3,0,0
8414,28,1,4,2,9266,2,3,2,1,0,29,3,1,3,0,0,12,1,0,0,1,1,0
25162,30,1,6,2,12276,1,3,2,2,0,43,2,1,1,0,1,7,1,0,0,1,1,0
67688,42,1,19,2,9075,2,2,1,1,1,75,2,1,3,1,0,55,0,0,0,0,0,1
16719,22,0,1,3,6583,2,1,2,2,1,85,2,1,3,2,0,70,1,0,1,0,2,0
54600,22,0,4,2,6038,1,2,2,0,0,25,1,1,3,0,1,29,0,0,0,0,0,0
40530,37,0,21,3,7134,1,2,2,3,0,25,2,2,4,0,0,61,0,0,0,1,2,0
25214,53,0,15,2,9963,3,3,2,0,0,37,2,1,0,2,1,17,0,0,0,0,0,0
24771,51,0,7,3,8727,3,1,3,1,0,48,2,1,1,0,0,63,0,0,0,3,2,0
6039,58,0,40,2,10184,2,2,2,0,0,48,1,1,0,0,0,113,1,0,0,1,0,0
56339,48,1,11,1,4671,3,0,2,2,0,44,4,0,0,0,0,88,0,0,0,1,3,0
8604,39,1,9,3,8534,3,3,1,1,1,91,0,1,1,2,1,66,0,0,0,3,2,0
57360,29,1,8,1,3327,2,3,2,1,0,46,1,1,3,0,0,43,0,0,0,2,0,1
34221,44,1,8,4,7893,2,2,0,0,0,25,0,1,0,0,1,37,1,0,0,0,2,0
26084,52,1,31,4,8772,3,2,2,0,0,20,2,2,3,1,1,38,0,0,0,0,0,1
22597,55,0,27,3,8033,2,2,2,0,0,15,0,0,2,0,1,47,0,0,0,1,1,0
60379,58,1,3,1,4917,3,0,2,2,0,80,0,1,1,1,2,6,0,0,0,0,0,0
1508,49,1,11,4,8975,2,3,2,1,0,11,0,1,2,1,1,44,0,0,1,1,1,1
25171,47,0,25,0,5767,1,0,1,0,0,15,2,1,1,2,1,98,0,0,0,0,2,0
30837,37,0,21,3,8224,2,1,2,2,0,70,0,2,2,0,0,35,0,0,0,1,2,1
12477,53,1,32,4,9144,1,2,2,2,0,8,0,1,0,0,1,37,1,0,0,0,2,0
28255,54,0,28,3,8643,3,3,2,2,1,88,2,1,4,0,1,78,0,0,0,2,2,1
12174,53,1,35,2,9454,1,2,3,0,0,32,2,2,3,2,0,55,0,1,0,2,2,1
4320,51,1,8,3,8247,1,3,1,1,0,54,2,2,2,0,2,53,0,0,0,0,3,1
20414,59,1,22,3,5078,2,2,2,0,0,78,2,2,1,0,1,49,0,0,0,0,2,1
25573,57,1,22,0,6609,2,1,1,0,0,35,3,1,2,0,1,68,0,0,0,3,2,0
9275,59,0,35,2,8382,2,2,2,1,1,90,3,2,0,2,0,87,0,0,0,3,0,0
14767,56,0,20,2,9723,1,3,3,2,1,12,2,2,1,0,0,39,0,0,0,1,0,0
69678,58,1,25,2,10126,1,2,3,0,0,77,0,1,4,1,0,98,0,0,0,2,2,1
44321,31,1,10,2,9491,2,2,2,2,0,67,1,1,0,1,1,87,0,0,0,0,1,1
68503,53,1,2,2,8366,0,3,2,0,1,3,1,0,3,2,1,50,0,0,0,1,2,0
74096,48,1,15,0,5580,2,3,2,1,0,90,0,0,1,0,0,66,1,0,0,3,1,0
8664,28,1,5,2,10565,1,3,0,0,0,50,1,2,0,2,1,15,0,0,0,0,2,1
70666,52,0,32,2,9163,1,0,3,0,0,7,2,1,2,0,0,77,0,0,0,2,3,1
7964,49,0,29,1,3920,2,2,1,0,0,76,1,1,0,1,0,92,0,0,1,3,1,0
50814,26,1,10,2,7372,0,0,2,0,1,63,0,1,2,0,1,12,1,0,1,3,2,1
40776,30,1,3,0,5407,2,2,3,1,1,48,4,1,1,1,1,20,0,0,0,1,1,0
27814,40,0,6,1,3480,0,2,2,1,0,8,3,0,1,1,0,37,0,0,0,1,2,1
20719,50,0,17,2,8549,2,2,3,0,0,76,2,1,0,1,2,31,0,0,0,1,2,1
5202,30,1,11,3,10432,1,2,2,1,0,57,2,2,1,1,2,83,0,0,0,1,1,1
47108,52,0,20,2,12920,0,2,3,0,1,68,2,2,2,0,1,54,0,0,0,0,0,1
61685,58,0,1,2,8976,1,3,0,0,0,34,0,1,3,2,1,64,0,0,0,0,1,1
36798,41,0,2,1,4593,1,2,1,0,1,48,3,1,1,2,0,27,0,0,0,1,3,1
33937,23,0,5,3,8729,2,0,3,1,0,25,0,0,0,1,0,41,0,0,0,1,1,1
2646,35,1,5,0,5817,2,3,2,0,1,69,2,1,2,0,1,12,0,0,0,1,1,1
4204,23,0,7,1,3566,3,1,1,3,0,75,1,1,4,1,0,33,1,0,0,3,0,0
53632,59,1,34,0,6473,3,2,2,0,0,21,1,0,2,1,0,49,0,0,0,0,2,0
67832,52,0,22,4,8832,1,1,1,0,0,9,3,0,1,0,0,47,0,0,0,2,2,0
51669,57,0,16,1,4185,3,0,2,2,0,31,1,1,0,1,0,92,0,0,0,3,1,1
11430,50,0,28,1,5797,2,2,2,1,1,13,0,0,4,1,1,100,0,0,1,1,1,1
68059,40,1,12,1,6567,2,2,2,4,0,95,2,1,4,1,0,53,0,0,0,1,2,0
51923,30,0,5,0,4907,2,2,2,1,0,3,1,2,6,0,1,34,0,0,0,0,0,0
4645,32,1,4,1,4801,3,1,3,0,1,26,3,1,3,0,1,78,0,0,0,2,1,0
53305,38,0,14,3,8892,0,3,2,1,0,21,2,1,3,0,1,63,0,0,0,3,2,0
19517,37,1,1,0,7045,1,3,2,0,0,61,2,1,0,0,0,28,0,0,0,0,2,1
49218,53,1,15,4,5628,2,2,0,2,1,48,0,1,4,0,0,70,0,0,0,0,2,0
40459,39,0,19,2,10533,1,2,2,0,0,92,1,1,1,0,1,21,0,0,0,1,1,0
14487,40,0,5,0,6089,2,2,2,1,0,64,2,1,3,1,0,74,0,0,0,1,1,0
35276,43,1,15,2,5901,0,3,1,4,1,90,2,1,0,1,0,36,0,0,1,1,1,1
32145,43,0,9,0,6082,2,2,2,1,1,36,2,2,5,0,0,79,0,0,0,0,0,0
2523,52,0,1,4,8190,2,1,3,0,0,17,4,1,1,2,0,24,0,0,0,0,0,0
19028,31,0,8,2,12383,2,3,2,0,1,32,1,0,4,0,1,57,0,0,0,1,0,1
52118,58,0,39,4,7592,1,1,2,0,0,16,2,2,2,0,2,84,0,0,0,0,0,1
59351,37,0,19,1,3494,2,2,2,2,0,29,1,1,0,0,0,98,0,0,1,3,0,0
36239,47,1,4,2,9320,1,2,2,0,0,8,1,2,2,0,0,7,0,0,0,0,0,1
18148,46,1,20,2,9359,1,3,3,2,0,43,2,1,0,0,0,41,1,0,0,0,2,1
30308,54,0,26,4,6710,1,3,1,1,0,3,3,2,3,0,0,72,0,0,0,1,2,1
46798,59,0,9,4,7739,3,2,3,1,1,9,1,2,5,2,2,14,0,1,0,1,1,0
30089,56,1,8,2,7701,1,1,2,0,0,55,0,1,2,0,0,44,1,0,1,0,0,0
72197,44,1,5,1,5101,3,2,2,0,0,56,2,0,1,1,0,30,0,0,0,1,1,1
21592,47,0,3,2,8452,2,3,0,0,0,75,2,2,2,0,1,46,0,0,0,1,2,1
31483,55,1,3,0,5979,2,2,2,0,0,55,1,0,1,1,0,78,1,0,0,1,2,0
9962,57,0,23,2,10986,2,0,2,3,0,66,3,2,2,1,0,93,0,1,0,2,0,1
61918,25,0,7,1,4417,1,2,1,0,1,13,2,1,3,1,1,59,0,0,1,3,0,1
21702,52,1,6,0,5752,3,2,2,0,0,16,2,1,3,0,0,40,0,0,0,0,2,1
54739,47,0,6,1,4170,3,3,2,2,0,94,0,1,1,1,1,23,1,0,0,1,1,0
46232,57,1,5,1,5137,0,3,1,0,0,45,3,0,2,2,2,48,0,1,0,3,0,1
20238,45,1,10,2,8256,0,2,3,1,1,63,1,2,1,1,2,72,0,0,0,1,0,1
74407,20,1,4,0,5626,1,1,0,4,1,47,3,2,3,0,2,37,1,0,0,0,1,0
24447,24,0,7,1,3790,3,1,1,0,1,26,3,2,1,1,1,29,0,0,0,1,1,1
57056,24,0,2,3,13664,1,0,1,1,1,27,3,2,3,2,1,8,0,0,0,0,1,1
